Text,Label
Your appointment with Dr Sharma is confirmed for 8 15am tomorrow sry teh delay boss traffic crazy today,0
Work from home and earn Rs 1 500 per day GUARANTEED Click myaccount secure login net to receive your refund instantly into account Claim cashback by clicking www freegift offer today Confirm identity now at urgent payment fix com or will be locked,1
FINAL NOTICE Your PhonePe subscription will be cancelled unless you act now just whatsapp us on www freegift offer net to start immediately limited seats Click clickhere reward com meet them right away don t miss out Sign up free at cashback portal co no strings attached chatting tonight,1
hey Priya i m stuck in conference room B lost my wallet plz help urgently Click cashback portal co to meet them right away don t miss out Send your address and a small courier fee clickhere reward com receive it www freegift offer net,1
running late stuck in traffic will reach office by 11am Sorry for the trouble make it up to you today,0
Hey mom are we still meeting for lunch tonight Take ur time no pressure whenever you re free,0
Happy birthday Rohit Hope you have an amazing day Please arrive 10 minutes early for the paperwork Let me know if any questions about numbers,0
URGENT Your PNB account has been suspended due to suspicious activity Pay Rs 75 000 customs handling fee at payment fix com release parcel Send address and a small courier bit ly claim reward receive it,1
Can we reschedule our call to 9am Something urgent came up should invite mom as well this time,0
Attention Divya ur ICICI KYC has expired and needs urgent update call 6612 now before it expires tonight Click www freegift offer net to receive your refund instantly into account just whatsapp us on secure com start immediately limited seats,1
congrats on the new job buddy so proud of u Should be done by evening will confirm once ready,0
hey Meera wyd tonite thinking of watchin a movie at my place kinda messy tho lol hope it still makes sense Sorry for teh trouble will make up to you next Monday,0
hey mom i m stuck in teh cafe near college lost my wallet plz help urgently No experience needed just click clickhere reward com to start earning immediately,1
Job alert earn Rs 45 week frm home no skils needd Click reward center 247 com now to claim your prize before it expires tomorrow,1
CONGRATS Karan Your number has won a laptop worth Rs 5 000 If this wasn t you secure account immediately at myaccount login net Please update KYC otherwise will be suspended,1
The flight got delayed by 2 hours landing around 3pm now Let me know if you have any questions about numbers,0
Vikram don t forget we have the conference room B booking this Friday Love you see u in morning Amit,0
Get RICH fast Invest just Rs 10 000 today and double your money in 24 hours Sign up free at myaccount secure login net no strings attached start chatting tonight Pay 25 customs handling fee to release parcel experience needed click kyc update com earning immediately,1
Great job on the presentation today client seemed impressed lmk if ur free around 8 15am otherwise no worries Let me know plan changes see you next Monday at,0
the electrician fixed fan finally took him like 2 hrs tho lol Thanks a ton you re lifesaver Karan,0
Dear customer your Citibank account will be blocked within 24 hours call 8890 nw before it expires next Monday Click secure kyc update com now to claim prize this Friday,1
Please find attached the invoice for last month s services We should invite Arjun as well this time,0
Happy birthday Karan Hope you have an amazing day Let s celebrate this weekend with everyone from the group grab coffee soon to catch up properly,0
running late stuck in traffic will reach office by 9am Should be done evening confirm once ready,0
Hi Sanjay just checking in did you finish the report I sent last week Will call once land keep your phone on Is leak fixed nw or still dripping a bit,0
Your Paytm wallet has been credited with Rs 650 cashback claim now instantly by clicking urgent payment fix com today If this wasn t you secure account immediately at kyc update Click clickhere reward to meet them right away don miss out,1
Meet local people near you tonight 100 free signup Update billing info at secure kyc com immediately to avoid service loss call 4521 now b4 it expires this Friday,1
Reminder Team meeting scheduled for 4 45pm in the clinic Let s celebrate this weekend with everyone from group,0
Dear Winner you are selected for a FREE vacation package to Goa Just pay small processing fee of Rs 650 unlock this offer Limited slots left hurry up and act tomorrow,1
Reminder Team meeting scheduled 4 11am in the gym Love you see morning Anjali,0
Your Paytm wallet has been credited with Rs 25 000 cashback claim now call 6612 before it expires tonight,1
Massive Diwali sale Flat 90 off on smartwatch today only just whatsapp us http win big prize co to start immediately limited seats Apply zero paperwork instant approval click cashback portal now,1
Can we reschedule our call to 5pm Something urgent came up sry for the delay boss traffic is crazy today Please arrive 10 minutes early paperwork,0
Work from home and earn Rs 75 000 per day GUARANTEED Use promo code SAVE7734 at checkout valid only tomorrow,1
ALERT Unusual activity detected on your card ending 6612 Verify now to avoid suspension of secure kyc update com,1
Rahul I ll be home late tomorrow don t wait up pls arrive 10 minutes early for the paperwork Love you see in morning Amit,0
CONGRATS ma am Your number has won a gaming console worth Rs 150 call 1122 now before it expires in 2 hours Reply YES or visit secure kyc update com to claim the offer closes reward center 247,1
Your Paytm wallet has been credited with Rs 1 00 000 cashback claim now Hurry click http win big prize co before someone else claims this reward plz send 75 urgently to account verify in will return asap ok Sign up free at clickhere com no strings attached start chatting tonight,1
Claim ur free air fryer voucher now only 3 left No experience needed just click urgent payment fix com to start earning immediately plz send Rs 650 urgently this account reward center 247 will return asap ok,1
hey Anjali i m stuck in railway station lost my wallet plz help urgently just whatsapp us on clickhere reward com to start immediately limited seats If this wasn t you secure ur account at cashback portal co,1
